t,phi,theta,phi_cmd,theta_cmd
4.364000,-0.000013,-0.000035,0.000000,0.000000
4.372000,-0.000013,-0.000035,0.000000,0.000000
4.380000,-0.000013,-0.000035,0.000000,0.000000
4.392000,-0.000056,-0.000014,0.000000,0.000000
4.400000,-0.000056,-0.000014,0.000000,0.000000
4.408000,-0.000050,0.000012,0.000000,0.000000
4.416000,-0.000050,0.000012,0.000000,0.000000
4.424000,-0.000058,-0.000060,0.000000,0.000000
4.432000,-0.000058,-0.000060,0.000000,0.000000
4.440000,-0.000058,-0.000060,0.000000,0.000000
4.448000,-0.000073,-0.000041,0.000000,0.000000
4.456000,-0.000073,-0.000041,0.000000,0.000000
4.464000,-0.000040,-0.000035,0.000000,0.000000
4.472000,-0.000040,-0.000035,0.000000,0.000000
4.480000,-0.000040,-0.000035,0.000000,0.000000
4.492000,0.000032,-0.000029,0.000000,0.000000
4.500000,0.000032,-0.000029,0.000000,0.000000
4.508000,0.000035,-0.000046,0.000000,0.000000
4.516000,0.000035,-0.000046,0.000000,0.000000
4.524000,0.000035,-0.000046,0.000000,0.000000
4.532000,0.000045,-0.000047,0.000000,0.000000
4.540000,0.000045,-0.000047,0.000000,0.000000
4.548000,0.000003,-0.000065,0.000000,0.000000
4.556000,0.000003,-0.000065,0.000000,0.000000
4.564000,0.000030,-0.000064,0.000000,0.000000
4.572000,0.000030,-0.000064,0.000000,0.000000
4.580000,0.000030,-0.000064,0.000000,0.000000
4.592000,0.000065,-0.000022,0.000000,0.000000
4.600000,0.000065,-0.000022,0.000000,0.000000
4.608000,0.000118,-0.000013,0.000000,0.000000
4.616000,0.000118,-0.000013,0.000000,0.000000
4.624000,0.000140,0.000014,0.000000,0.000000
4.632000,0.000140,0.000014,0.000000,0.000000
4.640000,0.000140,0.000014,0.000000,0.000000
4.648000,0.000121,0.000029,0.000000,0.000000
4.656000,0.000121,0.000029,0.000000,0.000000
4.664000,0.000072,0.000044,0.000000,0.000000
4.672000,0.000072,0.000044,0.000000,0.000000
4.680000,0.000072,0.000044,0.000000,0.000000
4.692000,0.000058,0.000060,0.000000,0.000000
4.700000,0.000058,0.000060,0.000000,0.000000
4.708000,0.000013,0.000087,0.000000,0.000000
4.716000,0.000013,0.000087,0.000000,0.000000
4.724000,0.000021,0.000097,0.000000,0.000000
4.732000,0.000021,0.000097,0.000000,0.000000
4.740000,0.000021,0.000097,0.000000,0.000000
4.748000,0.000058,0.000077,0.000000,0.000000
4.756000,0.000058,0.000077,0.000000,0.000000
4.764000,0.000050,0.000056,0.000000,0.000000
4.772000,0.000050,0.000056,0.000000,0.000000
4.780000,0.000050,0.000056,0.000000,0.000000
4.792000,0.000042,-0.000003,0.000000,0.000000
4.800000,0.000042,-0.000003,0.000000,0.000000
4.808000,0.000004,-0.000023,0.000000,0.000000
4.816000,0.000004,-0.000023,0.000000,0.000000
4.824000,0.000006,-0.000046,0.000000,0.000000
4.832000,0.000006,-0.000046,0.000000,0.000000
4.840000,0.000006,-0.000046,0.000000,0.000000
4.848000,-0.000010,-0.000022,0.000000,0.000000
4.856000,-0.000010,-0.000022,0.000000,0.000000
4.864000,-0.000025,-0.000014,0.000000,0.000000
4.872000,-0.000025,-0.000014,0.000000,0.000000
4.880000,-0.000025,-0.000014,0.000000,0.000000
4.892000,-0.000047,-0.000049,0.000000,0.000000
4.900000,-0.000047,-0.000049,0.000000,0.000000
4.908000,-0.000115,-0.000047,0.000000,0.000000
4.916000,-0.000115,-0.000047,0.000000,0.000000
4.924000,-0.000144,-0.000052,0.000000,0.000000
4.932000,-0.000144,-0.000052,0.000000,0.000000
4.940000,-0.000144,-0.000052,0.000000,0.000000
4.948000,-0.000159,-0.000039,0.000000,0.000000
4.956000,-0.000159,-0.000039,0.000000,0.000000
4.964000,-0.000159,-0.000039,0.000000,0.000000
4.972000,-0.000142,-0.000010,0.000000,0.000000
4.980000,-0.000142,-0.000010,0.000000,0.000000
4.992000,-0.000129,-0.000022,0.000000,0.000000
5.000000,-0.000129,-0.000022,0.087266,0.000000
5.008000,-0.000057,-0.000056,0.087266,0.000000
5.016000,-0.000057,-0.000056,0.087266,0.000000
5.024000,0.000011,-0.000060,0.087266,0.000000
5.032000,0.000011,-0.000060,0.087266,0.000000
5.040000,0.000011,-0.000060,0.087266,0.000000
5.048000,0.000171,-0.000053,0.087266,0.000000
5.056000,0.000171,-0.000053,0.087266,0.000000
5.064000,0.002017,-0.000011,0.087266,0.000000
5.072000,0.002017,-0.000011,0.087266,0.000000
5.080000,0.002017,-0.000011,0.087266,0.000000
5.092000,0.007257,-0.000035,0.087266,0.000000
5.100000,0.007257,-0.000035,0.087266,0.000000
5.108000,0.015557,-0.000026,0.087266,0.000000
5.116000,0.015557,-0.000026,0.087266,0.000000
5.124000,0.025643,-0.000041,0.087266,0.000000
5.132000,0.025643,-0.000041,0.087266,0.000000
5.140000,0.025643,-0.000041,0.087266,0.000000
5.148000,0.036246,-0.000025,0.087266,0.000000
5.156000,0.036246,-0.000025,0.087266,0.000000
5.164000,0.046536,-0.000089,0.087266,0.000000
5.172000,0.046536,-0.000089,0.087266,0.000000
5.180000,0.046536,-0.000089,0.087266,0.000000
5.192000,0.055957,-0.000052,0.087266,0.000000
5.200000,0.055957,-0.000052,0.087266,0.000000
5.208000,0.064304,-0.000031,0.087266,0.000000
5.216000,0.064304,-0.000031,0.087266,0.000000
5.224000,0.072698,0.000010,0.087266,0.000000
5.232000,0.072698,0.000010,0.087266,0.000000
5.240000,0.072698,0.000010,0.087266,0.000000
5.248000,0.077304,0.000048,0.087266,0.000000
5.256000,0.077304,0.000048,0.087266,0.000000
5.264000,0.081975,-0.000022,0.087266,0.000000
5.272000,0.081975,-0.000022,0.087266,0.000000
5.280000,0.081975,-0.000022,0.087266,0.000000
5.292000,0.085529,-0.000043,0.087266,0.000000
5.300000,0.085529,-0.000043,0.087266,0.000000
5.308000,0.088091,-0.000057,0.087266,0.000000
5.316000,0.088091,-0.000057,0.087266,0.000000
5.324000,0.088091,-0.000057,0.087266,0.000000
5.332000,0.089886,-0.000088,0.087266,0.000000
5.340000,0.089886,-0.000088,0.087266,0.000000
5.348000,0.090972,-0.000106,0.087266,0.000000
5.356000,0.090972,-0.000106,0.087266,0.000000
5.364000,0.091445,-0.000115,0.087266,0.000000
5.372000,0.091445,-0.000115,0.087266,0.000000
5.380000,0.091445,-0.000115,0.087266,0.000000
5.392000,0.091522,-0.000119,0.087266,0.000000
5.400000,0.091522,-0.000119,0.087266,0.000000
5.408000,0.091302,-0.000120,0.087266,0.000000
5.416000,0.091302,-0.000120,0.087266,0.000000
5.424000,0.090779,-0.000076,0.087266,0.000000
5.432000,0.090779,-0.000076,0.087266,0.000000
5.440000,0.090779,-0.000076,0.087266,0.000000
5.448000,0.090090,-0.000063,0.087266,0.000000
5.456000,0.090090,-0.000063,0.087266,0.000000
5.464000,0.089357,-0.000027,0.087266,0.000000
5.472000,0.089357,-0.000027,0.087266,0.000000
5.480000,0.089357,-0.000027,0.087266,0.000000
5.492000,0.088567,-0.000011,0.087266,0.000000
5.500000,0.088567,-0.000011,0.087266,0.000000
5.508000,0.087823,0.000022,0.087266,0.000000
5.516000,0.087823,0.000022,0.087266,0.000000
5.524000,0.087223,0.000016,0.087266,0.000000
5.532000,0.087223,0.000016,0.087266,0.000000
5.540000,0.087223,0.000016,0.087266,0.000000
5.548000,0.086649,-0.000068,0.087266,0.000000
5.556000,0.086649,-0.000068,0.087266,0.000000
5.564000,0.086338,-0.000079,0.087266,0.000000
5.572000,0.086338,-0.000079,0.087266,0.000000
5.580000,0.086338,-0.000079,0.087266,0.000000
5.592000,0.085941,-0.000131,0.087266,0.000000
5.600000,0.085941,-0.000131,0.087266,0.000000
5.608000,0.085583,-0.000148,0.087266,0.000000
5.616000,0.085583,-0.000148,0.087266,0.000000
5.624000,0.085349,-0.000130,0.087266,0.000000
5.632000,0.085349,-0.000130,0.087266,0.000000
5.640000,0.085349,-0.000130,0.087266,0.000000
5.648000,0.085185,-0.000109,0.087266,0.000000
5.656000,0.085185,-0.000109,0.087266,0.000000
5.664000,0.084986,-0.000074,0.087266,0.000000
5.672000,0.084986,-0.000074,0.087266,0.000000
5.680000,0.084986,-0.000074,0.087266,0.000000
5.692000,0.084826,-0.000065,0.087266,0.000000
5.700000,0.084826,-0.000065,0.087266,0.000000
5.708000,0.084711,-0.000082,0.087266,0.000000
5.716000,0.084711,-0.000082,0.087266,0.000000
5.724000,0.084654,-0.000044,0.087266,0.000000
5.732000,0.084654,-0.000044,0.087266,0.000000
5.740000,0.084654,-0.000044,0.087266,0.000000
5.748000,0.084683,-0.000013,0.087266,0.000000
5.756000,0.084683,-0.000013,0.087266,0.000000
5.764000,0.084761,0.000008,0.087266,0.000000
5.772000,0.084761,0.000008,0.087266,0.000000
5.780000,0.084761,0.000008,0.087266,0.000000
5.792000,0.084765,0.000021,0.087266,0.000000
5.800000,0.084765,0.000021,0.087266,0.000000
5.808000,0.084823,0.000002,0.087266,0.000000
5.816000,0.084823,0.000002,0.087266,0.000000
5.824000,0.084918,0.000016,0.087266,0.000000
5.832000,0.084918,0.000016,0.087266,0.000000
5.840000,0.084918,0.000016,0.087266,0.000000
5.848000,0.084990,-0.000019,0.087266,0.000000
5.856000,0.084990,-0.000019,0.087266,0.000000
5.864000,0.085036,-0.000009,0.087266,0.000000
5.872000,0.085036,-0.000009,0.087266,0.000000
5.880000,0.085036,-0.000009,0.087266,0.000000
5.892000,0.085059,-0.000005,0.087266,0.000000
5.900000,0.085059,-0.000005,0.087266,0.000000
5.908000,0.085128,-0.000013,0.087266,0.000000
5.916000,0.085128,-0.000013,0.087266,0.000000
5.924000,0.085184,0.000007,0.087266,0.000000
5.932000,0.085184,0.000007,0.087266,0.000000
5.940000,0.085184,0.000007,0.087266,0.000000
5.948000,0.085272,0.000031,0.087266,0.000000
5.956000,0.085272,0.000031,0.087266,0.000000
5.964000,0.085308,0.000041,0.087266,0.000000
5.972000,0.085308,0.000041,0.087266,0.000000
5.980000,0.085308,0.000041,0.087266,0.000000
5.992000,0.085321,0.000036,0.087266,0.000000
6.000000,0.085321,0.000036,0.087266,0.000000
6.008000,0.085362,-0.000019,0.087266,0.000000
6.016000,0.085362,-0.000019,0.087266,0.000000
6.024000,0.085420,-0.000021,0.087266,0.000000
6.032000,0.085420,-0.000021,0.087266,0.000000
6.040000,0.085420,-0.000021,0.087266,0.000000
6.048000,0.085388,-0.000044,0.087266,0.000000
6.056000,0.085388,-0.000044,0.087266,0.000000
6.064000,0.085322,-0.000055,0.087266,0.000000
6.072000,0.085322,-0.000055,0.087266,0.000000
6.080000,0.085322,-0.000055,0.087266,0.000000
6.092000,0.085273,-0.000063,0.087266,0.000000
6.100000,0.085273,-0.000063,0.087266,0.000000
6.108000,0.085200,-0.000098,0.087266,0.000000
6.116000,0.085200,-0.000098,0.087266,0.000000
6.124000,0.085189,-0.000113,0.087266,0.000000
6.132000,0.085189,-0.000113,0.087266,0.000000
6.140000,0.085189,-0.000113,0.087266,0.000000
6.148000,0.085134,-0.000116,0.087266,0.000000
6.156000,0.085134,-0.000116,0.087266,0.000000
6.164000,0.085182,-0.000136,0.087266,0.000000
6.172000,0.085182,-0.000136,0.087266,0.000000
6.180000,0.085182,-0.000136,0.087266,0.000000
6.192000,0.085259,-0.000108,0.087266,0.000000
6.200000,0.085259,-0.000108,0.087266,0.000000
6.208000,0.085293,-0.000095,0.087266,0.000000
6.216000,0.085293,-0.000095,0.087266,0.000000
6.224000,0.085282,-0.000080,0.087266,0.000000
6.232000,0.085282,-0.000080,0.087266,0.000000
6.240000,0.085282,-0.000080,0.087266,0.000000
6.248000,0.085293,-0.000083,0.087266,0.000000
6.256000,0.085293,-0.000083,0.087266,0.000000
6.264000,0.085340,-0.000051,0.087266,0.000000
6.272000,0.085340,-0.000051,0.087266,0.000000
6.280000,0.085340,-0.000051,0.087266,0.000000
6.292000,0.085440,-0.000052,0.087266,0.000000
6.300000,0.085440,-0.000052,0.087266,0.000000
6.308000,0.085561,-0.000013,0.087266,0.000000
6.316000,0.085561,-0.000013,0.087266,0.000000
6.324000,0.085559,-0.000019,0.087266,0.000000
6.332000,0.085559,-0.000019,0.087266,0.000000
6.340000,0.085559,-0.000019,0.087266,0.000000
6.348000,0.085526,-0.000009,0.087266,0.000000
6.356000,0.085526,-0.000009,0.087266,0.000000
6.364000,0.085526,-0.000009,0.087266,0.000000
6.372000,0.085534,-0.000024,0.087266,0.000000
6.380000,0.085534,-0.000024,0.087266,0.000000
6.392000,0.085540,-0.000037,0.087266,0.000000
6.400000,0.085540,-0.000037,0.087266,0.000000
6.408000,0.085585,-0.000016,0.087266,0.000000
6.416000,0.085585,-0.000016,0.087266,0.000000
6.424000,0.085556,-0.000045,0.087266,0.000000
6.432000,0.085556,-0.000045,0.087266,0.000000
6.440000,0.085556,-0.000045,0.087266,0.000000
6.448000,0.085522,-0.000058,0.087266,0.000000
6.456000,0.085522,-0.000058,0.087266,0.000000
6.464000,0.085513,-0.000069,0.087266,0.000000
6.472000,0.085513,-0.000069,0.087266,0.000000
6.480000,0.085513,-0.000069,0.087266,0.000000
6.492000,0.085424,-0.000064,0.087266,0.000000
6.500000,0.085424,-0.000064,0.087266,0.000000
6.508000,0.085350,-0.000052,0.087266,0.000000
6.516000,0.085350,-0.000052,0.087266,0.000000
6.524000,0.085415,-0.000005,0.087266,0.000000
6.532000,0.085415,-0.000005,0.087266,0.000000
6.540000,0.085415,-0.000005,0.087266,0.000000
6.548000,0.085463,-0.000023,0.087266,0.000000
6.556000,0.085463,-0.000023,0.087266,0.000000
6.564000,0.085478,-0.000040,0.087266,0.000000
6.572000,0.085478,-0.000040,0.087266,0.000000
6.580000,0.085478,-0.000040,0.087266,0.000000
6.592000,0.085514,-0.000038,0.087266,0.000000
6.600000,0.085514,-0.000038,0.087266,0.000000
6.608000,0.085559,-0.000023,0.087266,0.000000
6.616000,0.085559,-0.000023,0.087266,0.000000
6.624000,0.085610,0.000026,0.087266,0.000000
6.632000,0.085610,0.000026,0.087266,0.000000
6.640000,0.085610,0.000026,0.087266,0.000000
6.648000,0.085619,0.000083,0.087266,0.000000
6.656000,0.085619,0.000083,0.087266,0.000000
6.664000,0.085593,0.000095,0.087266,0.000000
6.672000,0.085593,0.000095,0.087266,0.000000
6.680000,0.085593,0.000095,0.087266,0.000000
6.692000,0.085580,0.000071,0.087266,0.000000
6.700000,0.085580,0.000071,0.087266,0.000000
6.708000,0.085596,0.000007,0.087266,0.000000
6.716000,0.085596,0.000007,0.087266,0.000000
6.724000,0.085576,-0.000004,0.087266,0.000000
6.732000,0.085576,-0.000004,0.087266,0.000000
6.740000,0.085576,-0.000004,0.087266,0.000000
6.748000,0.085636,-0.000042,0.087266,0.000000
6.756000,0.085636,-0.000042,0.087266,0.000000
6.764000,0.085670,-0.000068,0.087266,0.000000
6.772000,0.085670,-0.000068,0.087266,0.000000
6.780000,0.085670,-0.000068,0.087266,0.000000
6.792000,0.085643,-0.000086,0.087266,0.000000
6.800000,0.085643,-0.000086,0.087266,0.000000
6.808000,0.085659,-0.000048,0.087266,0.000000
6.816000,0.085659,-0.000048,0.087266,0.000000
6.824000,0.085649,-0.000014,0.087266,0.000000
6.832000,0.085649,-0.000014,0.087266,0.000000
6.840000,0.085649,-0.000014,0.087266,0.000000
6.848000,0.085641,-0.000009,0.087266,0.000000
6.856000,0.085641,-0.000009,0.087266,0.000000
6.864000,0.085648,-0.000004,0.087266,0.000000
6.872000,0.085648,-0.000004,0.087266,0.000000
6.880000,0.085648,-0.000004,0.087266,0.000000
6.892000,0.085700,0.000013,0.087266,0.000000
6.900000,0.085700,0.000013,0.087266,0.000000
6.908000,0.085698,0.000054,0.087266,0.000000
6.916000,0.085698,0.000054,0.087266,0.000000
6.924000,0.085670,0.000086,0.087266,0.000000
6.932000,0.085670,0.000086,0.087266,0.000000
6.940000,0.085670,0.000086,0.087266,0.000000
6.948000,0.085670,0.000098,0.087266,0.000000
6.956000,0.085670,0.000098,0.087266,0.000000
6.964000,0.085744,0.000091,0.087266,0.000000
6.972000,0.085744,0.000091,0.087266,0.000000
6.980000,0.085744,0.000091,0.087266,0.000000
6.992000,0.085778,0.000090,0.087266,0.000000
7.000000,0.085778,0.000090,0.000000,0.000000
7.008000,0.085836,0.000051,0.000000,0.000000
7.016000,0.085836,0.000051,0.000000,0.000000
7.024000,0.085824,0.000056,0.000000,0.000000
7.032000,0.085824,0.000056,0.000000,0.000000
7.040000,0.085824,0.000056,0.000000,0.000000
7.048000,0.085699,0.000066,0.000000,0.000000
7.056000,0.085699,0.000066,0.000000,0.000000
7.064000,0.083859,0.000093,0.000000,0.000000
7.072000,0.083859,0.000093,0.000000,0.000000
7.080000,0.083859,0.000093,0.000000,0.000000
7.092000,0.078784,0.000066,0.000000,0.000000
7.100000,0.078784,0.000066,0.000000,0.000000
7.108000,0.070789,0.000069,0.000000,0.000000
7.116000,0.070789,0.000069,0.000000,0.000000
7.124000,0.060987,0.000027,0.000000,0.000000
7.132000,0.060987,0.000027,0.000000,0.000000
7.140000,0.060987,0.000027,0.000000,0.000000
7.148000,0.050636,0.000057,0.000000,0.000000
7.156000,0.050636,0.000057,0.000000,0.000000
7.164000,0.040529,0.000015,0.000000,0.000000
7.172000,0.040529,0.000015,0.000000,0.000000
7.180000,0.040529,0.000015,0.000000,0.000000
7.192000,0.031146,0.000084,0.000000,0.000000
7.200000,0.031146,0.000084,0.000000,0.000000
7.208000,0.022696,0.000050,0.000000,0.000000
7.216000,0.022696,0.000050,0.000000,0.000000
7.224000,0.022696,0.000050,0.000000,0.000000
7.232000,0.015430,0.000053,0.000000,0.000000
7.240000,0.015430,0.000053,0.000000,0.000000
7.248000,0.009313,0.000042,0.000000,0.000000
7.256000,0.009313,0.000042,0.000000,0.000000
7.264000,0.009313,0.000042,0.000000,0.000000
7.272000,0.004406,0.000126,0.000000,0.000000
7.280000,0.004406,0.000126,0.000000,0.000000
7.292000,0.000594,0.000090,0.000000,0.000000
7.300000,0.000594,0.000090,0.000000,0.000000
7.308000,-0.002204,0.000023,0.000000,0.000000
7.316000,-0.002204,0.000023,0.000000,0.000000
7.324000,-0.004170,-0.000074,0.000000,0.000000
7.332000,-0.004170,-0.000074,0.000000,0.000000
7.340000,-0.004170,-0.000074,0.000000,0.000000
7.348000,-0.005297,-0.000123,0.000000,0.000000
7.356000,-0.005297,-0.000123,0.000000,0.000000
7.364000,-0.005838,-0.000118,0.000000,0.000000
7.372000,-0.005838,-0.000118,0.000000,0.000000
7.380000,-0.005838,-0.000118,0.000000,0.000000
7.392000,-0.005860,-0.000090,0.000000,0.000000
7.400000,-0.005860,-0.000090,0.000000,0.000000
7.408000,-0.005548,-0.000102,0.000000,0.000000
7.416000,-0.005548,-0.000102,0.000000,0.000000
7.424000,-0.004965,-0.000062,0.000000,0.000000
7.432000,-0.004965,-0.000062,0.000000,0.000000
7.440000,-0.004965,-0.000062,0.000000,0.000000
7.448000,-0.004233,-0.000029,0.000000,0.000000
7.456000,-0.004233,-0.000029,0.000000,0.000000
7.464000,-0.003444,-0.000008,0.000000,0.000000
7.472000,-0.003444,-0.000008,0.000000,0.000000
7.480000,-0.003444,-0.000008,0.000000,0.000000
7.492000,-0.002639,-0.000012,0.000000,0.000000
7.500000,-0.002639,-0.000012,0.000000,0.000000
7.508000,-0.001907,-0.000067,0.000000,0.000000
7.516000,-0.001907,-0.000067,0.000000,0.000000
7.524000,-0.001907,-0.000067,0.000000,0.000000
7.532000,-0.001173,-0.000047,0.000000,0.000000
7.540000,-0.001173,-0.000047,0.000000,0.000000
7.548000,-0.000553,-0.000033,0.000000,0.000000
7.556000,-0.000553,-0.000033,0.000000,0.000000
7.564000,-0.000065,-0.000001,0.000000,0.000000
7.572000,-0.000065,-0.000001,0.000000,0.000000
7.580000,-0.000065,-0.000001,0.000000,0.000000
7.592000,0.000388,-0.000001,0.000000,0.000000
7.600000,0.000388,-0.000001,0.000000,0.000000
7.608000,0.000726,-0.000068,0.000000,0.000000
7.616000,0.000726,-0.000068,0.000000,0.000000
7.624000,0.000978,-0.000095,0.000000,0.000000
7.632000,0.000978,-0.000095,0.000000,0.000000
7.640000,0.000978,-0.000095,0.000000,0.000000
7.648000,0.001116,-0.000074,0.000000,0.000000
7.656000,0.001116,-0.000074,0.000000,0.000000
7.664000,0.001210,-0.000055,0.000000,0.000000
7.672000,0.001210,-0.000055,0.000000,0.000000
7.680000,0.001210,-0.000055,0.000000,0.000000
7.692000,0.001256,-0.000023,0.000000,0.000000
7.700000,0.001256,-0.000023,0.000000,0.000000
7.708000,0.001254,-0.000003,0.000000,0.000000
7.716000,0.001254,-0.000003,0.000000,0.000000
7.724000,0.001226,0.000045,0.000000,0.000000
7.732000,0.001226,0.000045,0.000000,0.000000
7.740000,0.001226,0.000045,0.000000,0.000000
7.748000,0.001182,0.000083,0.000000,0.000000
7.756000,0.001182,0.000083,0.000000,0.000000
7.764000,0.001121,0.000041,0.000000,0.000000
7.772000,0.001121,0.000041,0.000000,0.000000
7.780000,0.001121,0.000041,0.000000,0.000000
7.792000,0.001041,0.000010,0.000000,0.000000
7.800000,0.001041,0.000010,0.000000,0.000000
7.808000,0.000971,0.000020,0.000000,0.000000
7.816000,0.000971,0.000020,0.000000,0.000000
7.824000,0.000895,0.000014,0.000000,0.000000
7.832000,0.000895,0.000014,0.000000,0.000000
7.840000,0.000895,0.000014,0.000000,0.000000
7.848000,0.000833,-0.000027,0.000000,0.000000
7.856000,0.000833,-0.000027,0.000000,0.000000
7.864000,0.000767,-0.000002,0.000000,0.000000
7.872000,0.000767,-0.000002,0.000000,0.000000
7.880000,0.000767,-0.000002,0.000000,0.000000
7.892000,0.000755,0.000032,0.000000,0.000000
7.900000,0.000755,0.000032,0.000000,0.000000
7.908000,0.000769,0.000048,0.000000,0.000000
7.916000,0.000769,0.000048,0.000000,0.000000
7.924000,0.000782,0.000074,0.000000,0.000000
7.932000,0.000782,0.000074,0.000000,0.000000
7.940000,0.000782,0.000074,0.000000,0.000000
7.948000,0.000788,-0.000002,0.000000,0.000000
7.956000,0.000788,-0.000002,0.000000,0.000000
7.964000,0.000777,-0.000027,0.000000,0.000000
7.972000,0.000777,-0.000027,0.000000,0.000000
7.980000,0.000777,-0.000027,0.000000,0.000000
7.992000,0.000746,-0.000086,0.000000,0.000000
8.000000,0.000746,-0.000086,0.000000,0.000000
8.008000,0.000804,-0.000134,0.000000,0.000000
8.016000,0.000804,-0.000134,0.000000,0.000000
8.024000,0.000797,-0.000103,0.000000,0.000000
8.032000,0.000797,-0.000103,0.000000,0.000000
8.040000,0.000797,-0.000103,0.000000,0.000000
8.048000,0.000808,-0.000112,0.000000,0.000000
8.056000,0.000808,-0.000112,0.000000,0.000000
8.064000,0.000845,-0.000131,0.000000,0.000000
8.072000,0.000845,-0.000131,0.000000,0.000000
8.080000,0.000845,-0.000131,0.000000,0.000000
8.092000,0.000835,-0.000192,0.000000,0.000000
8.100000,0.000835,-0.000192,0.000000,0.000000
8.108000,0.000803,-0.000174,0.000000,0.000000
8.116000,0.000803,-0.000174,0.000000,0.000000
